SNo,Date,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
10952,04/01/2020,Saskatchewan,Canada,2020-04-01 22:04:58,193,3,0
10953,04/01/2020,Shaanxi,Mainland China,2020-04-01 22:04:58,255,3,242
10954,04/01/2020,Shandong,Mainland China,2020-04-01 22:04:58,774,7,753
10955,04/01/2020,Shanghai,Mainland China,2020-04-01 22:04:58,516,6,341
10956,04/01/2020,Shanxi,Mainland China,2020-04-01 22:04:58,137,0,133
10957,04/01/2020,Sichuan,Mainland China,2020-04-01 22:04:58,552,3,537
10958,04/01/2020,Sint Maarten,Netherlands,2020-04-01 22:04:58,16,1,6
10959,04/01/2020,South Australia,Australia,2020-04-01 22:04:58,367,0,6
10960,04/01/2020,South Carolina,US,2020-04-01 22:04:58,1293,26,0
10961,04/01/2020,South Dakota,US,2020-04-01 22:04:58,129,2,0
10962,04/01/2020,St Martin,France,2020-04-01 22:04:58,15,1,2
10963,04/01/2020,Tasmania,Australia,2020-04-01 22:04:58,69,2,5
10964,04/01/2020,Tennessee,US,2020-04-01 22:04:58,2933,24,0
10965,04/01/2020,Texas,US,2020-04-01 22:04:58,4355,66,0
10966,04/01/2020,Tianjin,Mainland China,2020-04-01 22:04:58,176,3,135
10967,04/01/2020,Tibet,Mainland China,2020-04-01 22:04:58,1,0,1
10968,04/01/2020,Turks and Caicos Islands,UK,2020-04-01 22:04:58,6,0,0
10969,04/01/2020,Utah,US,2020-04-01 22:04:58,888,5,0
10970,04/01/2020,Vermont,US,2020-04-01 22:04:58,321,16,0
10971,04/01/2020,Victoria,Australia,2020-04-01 22:04:58,968,4,343
10972,04/01/2020,Virgin Islands,US,2020-04-01 22:04:58,30,0,0
10973,04/01/2020,Virginia,US,2020-04-01 22:04:58,1483,34,0
10974,04/01/2020,Washington,US,2020-04-01 22:04:58,5608,234,0
10975,04/01/2020,West Virginia,US,2020-04-01 22:04:58,191,1,0
10976,04/01/2020,Western Australia,Australia,2020-04-01 22:04:58,392,2,48
10977,04/01/2020,Wisconsin,US,2020-04-01 22:04:58,1556,27,0
10978,04/01/2020,Wyoming,US,2020-04-01 22:04:58,130,0,0
10979,04/01/2020,Xinjiang,Mainland China,2020-04-01 22:04:58,76,3,73
10980,04/01/2020,Yukon,Canada,2020-04-01 22:04:58,5,0,0
10981,04/01/2020,Yunnan,Mainland China,2020-04-01 22:04:58,182,2,172
10982,04/01/2020,Zhejiang,Mainland China,2020-04-01 22:04:58,1257,1,1226
10983,04/02/2020,,Afghanistan,4/2/20 8:53,273,6,10
10984,04/02/2020,,Albania,4/2/20 8:53,277,16,76
10985,04/02/2020,,Algeria,4/2/20 8:53,986,86,61
10986,04/02/2020,,Andorra,4/2/20 8:53,428,15,10
10987,04/02/2020,,Angola,4/2/20 8:53,8,2,1
10988,04/02/2020,,Antigua and Barbuda,4/2/20 8:53,9,0,0
10989,04/02/2020,,Argentina,4/2/20 8:53,1133,36,256
10990,04/02/2020,,Armenia,4/2/20 8:53,663,7,33
10991,04/02/2020,,Austria,4/2/20 8:53,11129,158,1749
10992,04/02/2020,,Azerbaijan,4/2/20 8:53,400,5,26
10993,04/02/2020,,Bahamas,4/2/20 8:53,24,1,1
10994,04/02/2020,,Bahrain,4/2/20 8:53,643,4,381
10995,04/02/2020,,Bangladesh,4/2/20 8:53,56,6,25
10996,04/02/2020,,Barbados,4/2/20 8:53,46,0,0
10997,04/02/2020,,Belarus,4/2/20 8:53,304,4,53
10998,04/02/2020,,Belgium,4/2/20 8:53,15348,1011,2495
10999,04/02/2020,,Belize,4/2/20 8:53,3,0,0
11000,04/02/2020,,Benin,4/2/20 8:53,13,0,1
11001,04/02/2020,,Bhutan,4/2/20 8:53,5,0,1
11002,04/02/2020,,Bolivia,4/2/20 8:53,123,8,1
11003,04/02/2020,,Bosnia and Herzegovina,4/2/20 8:53,533,16,20
11004,04/02/2020,,Botswana,4/2/20 8:53,4,1,0
11005,04/02/2020,,Brazil,4/2/20 8:53,8044,324,127
11006,04/02/2020,,Brunei,4/2/20 8:53,133,1,56
11007,04/02/2020,,Bulgaria,4/2/20 8:53,457,10,25
11008,04/02/2020,,Burkina Faso,4/2/20 8:53,288,16,50
11009,04/02/2020,,Burma,4/2/20 8:53,20,1,0
11010,04/02/2020,,Burundi,4/2/20 8:53,3,0,0
11011,04/02/2020,,Cabo Verde,4/2/20 8:53,6,1,0
11012,04/02/2020,,Cambodia,4/2/20 8:53,110,0,34
11013,04/02/2020,,Cameroon,4/2/20 8:53,306,7,10
11014,04/02/2020,,Central African Republic,4/2/20 8:53,3,0,0
11015,04/02/2020,,Chad,4/2/20 8:53,8,0,0
11016,04/02/2020,,Chile,4/2/20 8:53,3404,18,335
11017,04/02/2020,,Colombia,4/2/20 8:53,1161,19,55
11018,04/02/2020,,Congo (Brazzaville),4/2/20 8:53,22,2,2
11019,04/02/2020,,Congo (Kinshasa),4/2/20 8:53,134,13,3
11020,04/02/2020,,Costa Rica,4/2/20 8:53,396,2,6
11021,04/02/2020,,Croatia,4/2/20 8:53,1011,7,88
11022,04/02/2020,,Cuba,4/2/20 8:53,233,6,13
11023,04/02/2020,,Cyprus,4/2/20 8:53,356,10,28
11024,04/02/2020,,Czech Republic,4/2/20 8:53,3858,44,67
11025,04/02/2020,,Denmark,4/2/20 8:53,3386,123,1089
11026,04/02/2020,,Diamond Princess,4/2/20 8:53,712,11,619
11027,04/02/2020,,Djibouti,4/2/20 8:53,40,0,0
11028,04/02/2020,,Dominica,4/2/20 8:53,12,0,0
11029,04/02/2020,,Dominican Republic,4/2/20 8:53,1380,60,16
11030,04/02/2020,,Ecuador,4/2/20 8:53,3163,120,65
11031,04/02/2020,,Egypt,4/2/20 8:53,865,58,201
11032,04/02/2020,,El Salvador,4/2/20 8:53,41,2,0
11033,04/02/2020,,Equatorial Guinea,4/2/20 8:53,15,0,1
11034,04/02/2020,,Eritrea,4/2/20 8:53,22,0,0
11035,04/02/2020,,Estonia,4/2/20 8:53,858,11,45
11036,04/02/2020,,Eswatini,4/2/20 8:53,9,0,0
11037,04/02/2020,,Ethiopia,4/2/20 8:53,29,0,3
11038,04/02/2020,,Fiji,4/2/20 8:53,7,0,0
11039,04/02/2020,,Finland,4/2/20 8:53,1518,19,300
11040,04/02/2020,,France,4/2/20 8:53,59105,5387,12428
11041,04/02/2020,,Gabon,4/2/20 8:53,21,1,0
11042,04/02/2020,,Gambia,4/2/20 8:53,4,1,2
11043,04/02/2020,,Georgia,4/2/20 8:53,134,0,26
11044,04/02/2020,,Germany,4/2/20 8:53,84794,1107,22440
11045,04/02/2020,,Ghana,4/2/20 8:53,204,5,31
11046,04/02/2020,,Greece,4/2/20 8:53,1544,53,61
11047,04/02/2020,,Grenada,4/2/20 8:53,10,0,0
11048,04/02/2020,,Guatemala,4/2/20 8:53,47,1,12
11049,04/02/2020,,Guinea,4/2/20 8:53,52,0,0
11050,04/02/2020,,Guinea-Bissau,4/2/20 8:53,9,0,0
11051,04/02/2020,,Guyana,4/2/20 8:53,19,4,0
11052,04/02/2020,,Haiti,4/2/20 8:53,16,0,1
11053,04/02/2020,,Holy See,4/2/20 8:53,7,0,0
11054,04/02/2020,,Honduras,4/2/20 8:53,219,14,3
11055,04/02/2020,,Hungary,4/2/20 8:53,585,21,42
11056,04/02/2020,,Iceland,4/2/20 8:53,1319,4,284
11057,04/02/2020,,India,4/2/20 8:53,2543,72,191
11058,04/02/2020,,Indonesia,4/2/20 8:53,1790,170,112
11059,04/02/2020,,Iran,4/2/20 8:53,50468,3160,16711
11060,04/02/2020,,Iraq,4/2/20 8:53,772,54,202
11061,04/02/2020,,Ireland,4/2/20 8:53,3849,98,5
11062,04/02/2020,,Israel,4/2/20 8:53,6857,36,338
11063,04/02/2020,,Italy,4/2/20 8:53,115242,13915,18278
11064,04/02/2020,,Ivory Coast,4/2/20 8:53,194,1,15
11065,04/02/2020,,Jamaica,4/2/20 8:53,47,3,2
11066,04/02/2020,,Japan,4/2/20 8:53,2495,62,472
11067,04/02/2020,,Jordan,4/2/20 8:53,299,5,45
11068,04/02/2020,,Kazakhstan,4/2/20 8:53,435,3,27
11069,04/02/2020,,Kenya,4/2/20 8:53,110,3,4
11070,04/02/2020,,Kosovo,4/2/20 8:53,125,1,10
11071,04/02/2020,,Kuwait,4/2/20 8:53,342,0,81
11072,04/02/2020,,Kyrgyzstan,4/2/20 8:53,116,0,5
11073,04/02/2020,,Laos,4/2/20 8:53,10,0,0
11074,04/02/2020,,Latvia,4/2/20 8:53,458,0,31
11075,04/02/2020,,Lebanon,4/2/20 8:53,494,16,46
11076,04/02/2020,,Liberia,4/2/20 8:53,6,0,0
11077,04/02/2020,,Libya,4/2/20 8:53,11,1,0
11078,04/02/2020,,Liechtenstein,4/2/20 8:53,75,0,0
11079,04/02/2020,,Lithuania,4/2/20 8:53,649,9,7
11080,04/02/2020,,Luxembourg,4/2/20 8:53,2487,30,80
11081,04/02/2020,,MS Zaandam,4/2/20 8:53,9,2,0
11082,04/02/2020,,Madagascar,4/2/20 8:53,59,0,0
11083,04/02/2020,,Malawi,4/2/20 8:53,3,0,0
11084,04/02/2020,,Malaysia,4/2/20 8:53,3116,50,767
11085,04/02/2020,,Maldives,4/2/20 8:53,19,0,13
11086,04/02/2020,,Mali,4/2/20 8:53,36,3,0
11087,04/02/2020,,Malta,4/2/20 8:53,196,0,2
11088,04/02/2020,,Mauritania,4/2/20 8:53,6,1,2
11089,04/02/2020,,Mauritius,4/2/20 8:53,169,7,0
11090,04/02/2020,,Mexico,4/2/20 8:53,1378,37,35
11091,04/02/2020,,Moldova,4/2/20 8:53,505,6,23
11092,04/02/2020,,Monaco,4/2/20 8:53,60,1,2
11093,04/02/2020,,Mongolia,4/2/20 8:53,14,0,2
11094,04/02/2020,,Montenegro,4/2/20 8:53,144,2,0
11095,04/02/2020,,Morocco,4/2/20 8:53,708,44,31
11096,04/02/2020,,Mozambique,4/2/20 8:53,10,0,0
11097,04/02/2020,,Namibia,4/2/20 8:53,14,0,3
11098,04/02/2020,,Nepal,4/2/20 8:53,6,0,1
11099,04/02/2020,,Netherlands,4/2/20 8:53,14697,1339,250
11100,04/02/2020,,New Zealand,4/2/20 8:53,797,1,92
11101,04/02/2020,,Nicaragua,4/2/20 8:53,5,1,0
11102,04/02/2020,,Niger,4/2/20 8:53,98,5,0
11103,04/02/2020,,Nigeria,4/2/20 8:53,184,2,20
11104,04/02/2020,,North Macedonia,4/2/20 8:53,384,11,17
11105,04/02/2020,,Norway,4/2/20 8:53,5147,50,32
11106,04/02/2020,,Oman,4/2/20 8:53,231,1,57
11107,04/02/2020,,Pakistan,4/2/20 8:53,2421,34,125
11108,04/02/2020,,Panama,4/2/20 8:53,1317,32,9
11109,04/02/2020,,Papua New Guinea,4/2/20 8:53,1,0,0
11110,04/02/2020,,Paraguay,4/2/20 8:53,77,3,2
11111,04/02/2020,,Peru,4/2/20 8:53,1414,55,537
11112,04/02/2020,,Philippines,4/2/20 8:53,2633,107,51
11113,04/02/2020,,Poland,4/2/20 8:53,2946,57,56
11114,04/02/2020,,Portugal,4/2/20 8:53,9034,209,68
11115,04/02/2020,,Qatar,4/2/20 8:53,949,3,72
11116,04/02/2020,,Romania,4/2/20 8:53,2738,115,267
11117,04/02/2020,,Russia,4/2/20 8:53,3548,30,235
11118,04/02/2020,,Rwanda,4/2/20 8:53,84,0,0
11119,04/02/2020,,Saint Kitts and Nevis,4/2/20 8:53,9,0,0
11120,04/02/2020,,Saint Lucia,4/2/20 8:53,13,0,1
11121,04/02/2020,,Saint Vincent and the Grenadines,4/2/20 8:53,2,0,1
11122,04/02/2020,,San Marino,4/2/20 8:53,245,30,21
11123,04/02/2020,,Saudi Arabia,4/2/20 8:53,1885,21,328
11124,04/02/2020,,Senegal,4/2/20 8:53,195,1,55
11125,04/02/2020,,Serbia,4/2/20 8:53,1171,31,0
11126,04/02/2020,,Seychelles,4/2/20 8:53,10,0,0
11127,04/02/2020,,Sierra Leone,4/2/20 8:53,2,0,0
11128,04/02/2020,,Singapore,4/2/20 8:53,1049,4,266
11129,04/02/2020,,Slovakia,4/2/20 8:53,426,1,5
11130,04/02/2020,,Slovenia,4/2/20 8:53,897,17,70
11131,04/02/2020,,Somalia,4/2/20 8:53,5,0,1
11132,04/02/2020,,South Africa,4/2/20 8:53,1462,5,50
11133,04/02/2020,,South Korea,4/2/20 8:53,9976,169,5828
11134,04/02/2020,,Spain,4/2/20 8:53,112065,10348,26743
11135,04/02/2020,,Sri Lanka,4/2/20 8:53,151,4,21
11136,04/02/2020,,Sudan,4/2/20 8:53,8,2,2
11137,04/02/2020,,Suriname,4/2/20 8:53,10,0,0
11138,04/02/2020,,Sweden,4/2/20 8:53,5568,308,103
11139,04/02/2020,,Switzerland,4/2/20 8:53,18827,536,4013
11140,04/02/2020,,Syria,4/2/20 8:53,16,2,0
11141,04/02/2020,,Taiwan,4/2/20 8:53,339,5,45
11142,04/02/2020,,Tanzania,4/2/20 8:53,20,1,2
11143,04/02/2020,,Thailand,4/2/20 8:53,1875,15,505
11144,04/02/2020,,Timor-Leste,4/2/20 8:53,1,0,0
11145,04/02/2020,,Togo,4/2/20 8:53,39,2,17
11146,04/02/2020,,Trinidad and Tobago,4/2/20 8:53,94,5,1
11147,04/02/2020,,Tunisia,4/2/20 8:53,455,14,5
11148,04/02/2020,,Turkey,4/2/20 8:53,18135,356,415
11149,04/02/2020,,UK,4/2/20 8:53,33718,2921,135
11150,04/02/2020,,Uganda,4/2/20 8:53,45,0,0
11151,04/02/2020,,Ukraine,4/2/20 8:53,897,22,19
11152,04/02/2020,,United Arab Emirates,4/2/20 8:53,1024,8,96
11153,04/02/2020,,Uruguay,4/2/20 8:53,350,4,62
11154,04/02/2020,,Uzbekistan,4/2/20 8:53,205,2,25
11155,04/02/2020,,Venezuela,4/2/20 8:53,146,5,43
11156,04/02/2020,,Vietnam,4/2/20 8:53,233,0,75
11157,04/02/2020,,West Bank and Gaza,4/2/20 8:53,161,1,18
11158,04/02/2020,,Zambia,4/2/20 8:53,39,1,0
11159,04/02/2020,,Zimbabwe,4/2/20 8:53,9,1,0
11160,04/02/2020,Alabama,US,4/2/20 8:53,1233,32,0
11161,04/02/2020,Alaska,US,4/2/20 8:53,143,3,0
11162,04/02/2020,Alberta,Canada,4/2/20 8:53,969,13,0
11163,04/02/2020,Anguilla,UK,4/2/20 8:53,3,0,0
11164,04/02/2020,Anhui,Mainland China,4/2/20 8:53,990,6,984
11165,04/02/2020,Arizona,US,4/2/20 8:53,1715,32,0
11166,04/02/2020,Arkansas,US,4/2/20 8:53,643,12,0
11167,04/02/2020,Aruba,Netherlands,4/2/20 8:53,60,0,1
11168,04/02/2020,Australian Capital Territory,Australia,4/2/20 8:53,87,1,11
11169,04/02/2020,Beijing,Mainland China,4/2/20 8:53,582,8,424
11170,04/02/2020,Bermuda,UK,4/2/20 8:53,35,0,11
11171,04/02/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,4/2/20 8:53,2,0,0
11172,04/02/2020,British Columbia,Canada,4/2/20 8:53,1121,31,0
11173,04/02/2020,British Virgin Islands,UK,4/2/20 8:53,3,0,0
11174,04/02/2020,California,US,4/2/20 8:53,10773,238,0
11175,04/02/2020,Cayman Islands,UK,4/2/20 8:53,28,1,0
11176,04/02/2020,Channel Islands,UK,4/2/20 8:53,193,3,0
11177,04/02/2020,Chongqing,Mainland China,4/2/20 8:53,579,6,570
11178,04/02/2020,Colorado,US,4/2/20 8:53,3342,80,0
11179,04/02/2020,Connecticut,US,4/2/20 8:53,3824,112,0
11180,04/02/2020,Curacao,Netherlands,4/2/20 8:53,11,1,3
11181,04/02/2020,Delaware,US,4/2/20 8:53,393,12,0
11182,04/02/2020,Diamond Princess cruise ship,Canada,4/2/20 8:53,0,1,0
11183,04/02/2020,Diamond Princess cruise ship,US,4/2/20 8:53,49,0,0
11184,04/02/2020,District of Columbia,US,4/2/20 8:53,653,12,0
11185,04/02/2020,Faroe Islands,Denmark,4/2/20 8:53,177,0,81
11186,04/02/2020,Florida,US,4/2/20 8:53,9008,164,0
11187,04/02/2020,French Guiana,France,4/2/20 8:53,51,0,15
11188,04/02/2020,French Polynesia,France,4/2/20 8:53,37,0,0
11189,04/02/2020,Fujian,Mainland China,4/2/20 8:53,345,1,299
11190,04/02/2020,Gansu,Mainland China,4/2/20 8:53,138,2,127
11191,04/02/2020,Georgia,US,4/2/20 8:53,5348,163,0
11192,04/02/2020,Gibraltar,UK,4/2/20 8:53,88,0,46
11193,04/02/2020,Grand Princess,Canada,4/2/20 8:53,13,0,0
11194,04/02/2020,Grand Princess,US,4/2/20 8:53,103,3,0
11195,04/02/2020,Greenland,Denmark,4/2/20 8:53,10,0,2
11196,04/02/2020,Guadeloupe,France,4/2/20 8:53,128,6,24
11197,04/02/2020,Guam,US,4/2/20 8:53,82,3,0
11198,04/02/2020,Guangdong,Mainland China,4/2/20 8:53,1507,8,1365
11199,04/02/2020,Guangxi,Mainland China,4/2/20 8:53,254,2,252
11200,04/02/2020,Guizhou,Mainland China,4/2/20 8:53,146,2,144
11201,04/02/2020,Hainan,Mainland China,4/2/20 8:53,168,6,162
11202,04/02/2020,Hawaii,US,4/2/20 8:53,256,1,0
11203,04/02/2020,Hebei,Mainland China,4/2/20 8:53,325,6,310
11204,04/02/2020,Heilongjiang,Mainland China,4/2/20 8:53,488,13,469
11205,04/02/2020,Henan,Mainland China,4/2/20 8:53,1276,22,1251
11206,04/02/2020,Hong Kong,Hong Kong,4/2/20 8:53,802,4,147
11207,04/02/2020,Hubei,Mainland China,4/2/20 8:53,67802,3199,63471
11208,04/02/2020,Hunan,Mainland China,4/2/20 8:53,1019,4,1014
11209,04/02/2020,Idaho,US,4/2/20 8:53,776,9,0
11210,04/02/2020,Illinois,US,4/2/20 8:53,7695,163,0
11211,04/02/2020,Indiana,US,4/2/20 8:53,3038,78,0
11212,04/02/2020,Inner Mongolia,Mainland China,4/2/20 8:53,117,1,74
11213,04/02/2020,Iowa,US,4/2/20 8:53,614,11,0
11214,04/02/2020,Isle of Man,UK,4/2/20 8:53,95,1,0
11215,04/02/2020,Jiangsu,Mainland China,4/2/20 8:53,647,0,631
11216,04/02/2020,Jiangxi,Mainland China,4/2/20 8:53,937,1,935
11217,04/02/2020,Jilin,Mainland China,4/2/20 8:53,98,1,92
11218,04/02/2020,Kansas,US,4/2/20 8:53,553,12,0
11219,04/02/2020,Kentucky,US,4/2/20 8:53,770,31,0
11220,04/02/2020,Liaoning,Mainland China,4/2/20 8:53,141,2,124
11221,04/02/2020,Louisiana,US,4/2/20 8:53,9149,310,0
11222,04/02/2020,Macau,Macau,4/2/20 8:53,41,0,10
11223,04/02/2020,Maine,US,4/2/20 8:53,376,7,0
11224,04/02/2020,Manitoba,Canada,4/2/20 8:53,167,1,0
11225,04/02/2020,Martinique,France,4/2/20 8:53,138,3,27
11226,04/02/2020,Maryland,US,4/2/20 8:53,2331,36,0
11227,04/02/2020,Massachusetts,US,4/2/20 8:53,8966,154,0
11228,04/02/2020,Mayotte,France,4/2/20 8:53,116,1,10
11229,04/02/2020,Michigan,US,4/2/20 8:53,10791,417,0
11230,04/02/2020,Minnesota,US,4/2/20 8:53,742,18,0
11231,04/02/2020,Mississippi,US,4/2/20 8:53,1177,26,0
11232,04/02/2020,Missouri,US,4/2/20 8:53,1857,22,0
11233,04/02/2020,Montana,US,4/2/20 8:53,241,6,0
11234,04/02/2020,Montserrat,UK,4/2/20 8:53,5,0,0
11235,04/02/2020,Nebraska,US,4/2/20 8:53,246,5,0
11236,04/02/2020,Nevada,US,4/2/20 8:53,1463,38,0
11237,04/02/2020,New Brunswick,Canada,4/2/20 8:53,91,0,0
11238,04/02/2020,New Caledonia,France,4/2/20 8:53,18,0,1
11239,04/02/2020,New Hampshire,US,4/2/20 8:53,316,3,0
11240,04/02/2020,New Jersey,US,4/2/20 8:53,25590,537,0
11241,04/02/2020,New Mexico,US,4/2/20 8:53,388,6,0
11242,04/02/2020,New South Wales,Australia,4/2/20 8:53,2298,10,4
11243,04/02/2020,New York,US,4/2/20 8:53,92506,2373,0
11244,04/02/2020,Newfoundland and Labrador,Canada,4/2/20 8:53,183,1,0
11245,04/02/2020,Ningxia,Mainland China,4/2/20 8:53,75,0,75
11246,04/02/2020,North Carolina,US,4/2/20 8:53,1977,21,0
11247,04/02/2020,North Dakota,US,4/2/20 8:53,159,3,0
11248,04/02/2020,Northern Mariana Islands,US,4/2/20 8:53,6,1,0
11249,04/02/2020,Northern Territory,Australia,4/2/20 8:53,21,0,0
11250,04/02/2020,Northwest Territories,Canada,4/2/20 8:53,2,0,0
11251,04/02/2020,Nova Scotia,Canada,4/2/20 8:53,193,0,0
11252,04/02/2020,Ohio,US,4/2/20 8:53,2901,81,0
11253,04/02/2020,Oklahoma,US,4/2/20 8:53,881,34,0
11254,04/02/2020,Ontario,Canada,4/2/20 8:53,2793,53,0
11255,04/02/2020,Oregon,US,4/2/20 8:53,826,21,0
11256,04/02/2020,Pennsylvania,US,4/2/20 8:53,7268,90,0
11257,04/02/2020,Prince Edward Island,Canada,4/2/20 8:53,22,0,0
11258,04/02/2020,Puerto Rico,US,4/2/20 8:53,316,12,0
11259,04/02/2020,Qinghai,Mainland China,4/2/20 8:53,18,0,18
11260,04/02/2020,Quebec,Canada,4/2/20 8:53,5518,36,0
11261,04/02/2020,Queensland,Australia,4/2/20 8:53,835,4,8
11262,04/02/2020,Recovered,Canada,4/2/20 8:53,0,0,1735
11263,04/02/2020,Recovered,US,4/2/20 8:53,0,0,9001
11264,04/02/2020,Reunion,France,4/2/20 8:53,308,0,40
11265,04/02/2020,Rhode Island,US,4/2/20 8:53,645,12,0
11266,04/02/2020,Saint Barthelemy,France,4/2/20 8:53,6,0,1
11267,04/02/2020,Saskatchewan,Canada,4/2/20 8:53,206,3,0
11268,04/02/2020,Shaanxi,Mainland China,4/2/20 8:53,255,3,242
11269,04/02/2020,Shandong,Mainland China,4/2/20 8:53,775,7,753
11270,04/02/2020,Shanghai,Mainland China,4/2/20 8:53,522,6,343
11271,04/02/2020,Shanxi,Mainland China,4/2/20 8:53,137,0,133
11272,04/02/2020,Sichuan,Mainland China,4/2/20 8:53,554,3,537
11273,04/02/2020,Sint Maarten,Netherlands,4/2/20 8:53,18,1,6
11274,04/02/2020,South Australia,Australia,4/2/20 8:53,367,0,6
11275,04/02/2020,South Carolina,US,4/2/20 8:53,1554,31,0
11276,04/02/2020,South Dakota,US,4/2/20 8:53,165,2,0
11277,04/02/2020,St Martin,France,4/2/20 8:53,22,1,2
11278,04/02/2020,Tasmania,Australia,4/2/20 8:53,72,2,5
11279,04/02/2020,Tennessee,US,4/2/20 8:53,3013,36,0
11280,04/02/2020,Texas,US,4/2/20 8:53,5069,77,0
11281,04/02/2020,Tianjin,Mainland China,4/2/20 8:53,176,3,135
11282,04/02/2020,Tibet,Mainland China,4/2/20 8:53,1,0,1
11283,04/02/2020,Turks and Caicos Islands,UK,4/2/20 8:53,5,0,0
11284,04/02/2020,Utah,US,4/2/20 8:53,1092,7,0
11285,04/02/2020,Vermont,US,4/2/20 8:53,338,17,0
11286,04/02/2020,Victoria,Australia,4/2/20 8:53,1036,5,422
11287,04/02/2020,Virgin Islands,US,4/2/20 8:53,30,0,0
11288,04/02/2020,Virginia,US,4/2/20 8:53,1706,41,0
11289,04/02/2020,Washington,US,4/2/20 8:53,6389,271,0
11290,04/02/2020,West Virginia,US,4/2/20 8:53,216,2,0
11291,04/02/2020,Western Australia,Australia,4/2/20 8:53,400,2,64
11292,04/02/2020,Wisconsin,US,4/2/20 8:53,1748,38,0
11293,04/02/2020,Wyoming,US,4/2/20 8:53,150,0,0
11294,04/02/2020,Xinjiang,Mainland China,4/2/20 8:53,76,3,73
11295,04/02/2020,Yukon,Canada,4/2/20 8:53,6,0,0
11296,04/02/2020,Yunnan,Mainland China,4/2/20 8:53,183,2,172
11297,04/02/2020,Zhejiang,Mainland China,4/2/20 8:53,1258,1,1228
11298,04/03/2020,,Afghanistan,2020-04-03 22:52:45,281,6,10
11299,04/03/2020,,Albania,2020-04-03 22:52:45,304,17,89
11300,04/03/2020,,Algeria,2020-04-03 22:52:45,1171,105,62
11301,04/03/2020,,Andorra,2020-04-03 22:52:45,439,16,16
11302,04/03/2020,,Angola,2020-04-03 22:52:45,8,2,1
11303,04/03/2020,,Antigua and Barbuda,2020-04-03 22:52:45,15,0,0
11304,04/03/2020,,Argentina,2020-04-03 22:52:45,1265,39,266
11305,04/03/2020,,Armenia,2020-04-03 22:52:45,736,7,43
11306,04/03/2020,,Austria,2020-04-03 22:52:45,11524,168,2022
11307,04/03/2020,,Azerbaijan,2020-04-03 22:52:45,443,5,32
11308,04/03/2020,,Bahamas,2020-04-03 22:52:45,24,1,1
11309,04/03/2020,,Bahrain,2020-04-03 22:52:45,672,4,382
11310,04/03/2020,,Bangladesh,2020-04-03 22:52:45,61,6,26
11311,04/03/2020,,Barbados,2020-04-03 22:52:45,51,0,0
11312,04/03/2020,,Belarus,2020-04-03 22:52:45,351,4,53
11313,04/03/2020,,Belgium,2020-04-03 22:52:45,16770,1143,2872
11314,04/03/2020,,Belize,2020-04-03 22:52:45,4,0,0
11315,04/03/2020,,Benin,2020-04-03 22:52:45,16,0,2
11316,04/03/2020,,Bhutan,2020-04-03 22:52:45,5,0,2
11317,04/03/2020,,Bolivia,2020-04-03 22:52:45,132,9,1
11318,04/03/2020,,Bosnia and Herzegovina,2020-04-03 22:52:45,579,17,27
11319,04/03/2020,,Botswana,2020-04-03 22:52:45,4,1,0
11320,04/03/2020,,Brazil,2020-04-03 22:52:45,9056,359,127
11321,04/03/2020,,Brunei,2020-04-03 22:52:45,134,1,65
11322,04/03/2020,,Bulgaria,2020-04-03 22:52:45,485,14,30
11323,04/03/2020,,Burkina Faso,2020-04-03 22:52:45,302,16,50
11324,04/03/2020,,Burma,2020-04-03 22:52:45,20,1,0
11325,04/03/2020,,Burundi,2020-04-03 22:52:45,3,0,0
11326,04/03/2020,,Cabo Verde,2020-04-03 22:52:45,6,1,0
11327,04/03/2020,,Cambodia,2020-04-03 22:52:45,114,0,35
11328,04/03/2020,,Cameroon,2020-04-03 22:52:45,509,8,17
11329,04/03/2020,,Central African Republic,2020-04-03 22:52:45,8,0,0
11330,04/03/2020,,Chad,2020-04-03 22:52:45,8,0,0
11331,04/03/2020,,Chile,2020-04-03 22:52:45,3737,22,427
11332,04/03/2020,,Colombia,2020-04-03 22:52:45,1267,25,55
11333,04/03/2020,,Congo (Brazzaville),2020-04-03 22:52:45,22,2,2
11334,04/03/2020,,Congo (Kinshasa),2020-04-03 22:52:45,134,13,3
11335,04/03/2020,,Costa Rica,2020-04-03 22:52:45,416,2,11
11336,04/03/2020,,Croatia,2020-04-03 22:52:45,1079,8,92
11337,04/03/2020,,Cuba,2020-04-03 22:52:45,269,6,15
11338,04/03/2020,,Cyprus,2020-04-03 22:52:45,396,11,28
11339,04/03/2020,,Czech Republic,2020-04-03 22:52:45,4091,53,72
11340,04/03/2020,,Denmark,2020-04-03 22:52:45,3757,139,1193
11341,04/03/2020,,Diamond Princess,2020-04-03 22:52:45,712,11,619
11342,04/03/2020,,Djibouti,2020-04-03 22:52:45,49,0,8
11343,04/03/2020,,Dominica,2020-04-03 22:52:45,12,0,0
11344,04/03/2020,,Dominican Republic,2020-04-03 22:52:45,1488,68,16
11345,04/03/2020,,Ecuador,2020-04-03 22:52:45,3368,145,65
11346,04/03/2020,,Egypt,2020-04-03 22:52:45,985,66,216
11347,04/03/2020,,El Salvador,2020-04-03 22:52:45,46,2,0
11348,04/03/2020,,Equatorial Guinea,2020-04-03 22:52:45,16,0,1
